DT24306,Chí 20507 foods,TK124306,42454278,9983424306,3.06165992650355,Trương Gia Sáng
DT24307,Hoàng 15685 foods,TK124307,89603660,1666724307,4.703739421988747,Lại Thị Quốc
DT24308,Chí 22898 foods,TK124308,27831239,2415724308,2.488705347096952,Nguyễn Gia Tuấn
DT24309,Tùng 22337 foods,TK124309,30417060,5265624309,2.131409583369906,Ưng Gia Cầu
DT24310,Thị 16662 foods,TK124310,49279460,7119224310,4.566809457565112,An Gia Thông
DT24311,Văn 16991 foods,TK124311,52002678,1147724311,3.284097927986541,Dương Hoàng Nam
DT24312,Chí 16746 foods,TK124312,16924895,6723424312,1.5393301274913562,Vũ Văn Ngần
DT24313,Thị 20601 foods,TK124313,4511650,4012324313,4.218753200344501,Giản Hoàng Cầu
DT24314,Song 23342 foods,TK124314,72560499,2496824314,4.543687846090584,Hồ Văn Cầu
DT24315,Thị 22692 foods,TK124315,75988305,4847324315,1.2851176783516105,Hồ Song Duy
DT24316,Song 21119 foods,TK124316,59271997,8527124316,4.789621239237135,Giản Tùng Hân
DT24317,Song 22576 foods,TK124317,76698821,2382824317,3.706866076511071,Lê Thị Phú
DT24318,Hoàng 19868 foods,TK124318,17955515,1896624318,4.414698961995223,Đoàn Song Sáng
DT24319,Hoàng 20321 foods,TK124319,6311494,2768424319,2.118507057399532,Lê Gia Nguyệt
DT24320,Thị 15174 foods,TK124320,30308476,6211824320,1.4206999405239458,Đặng Chí Chi
DT24321,Gia 20017 foods,TK124321,30522222,8892124321,2.774177112722725,Bùi Gia Tiệp
DT24322,Song 15542 foods,TK124322,30684930,2837724322,2.4262695432958923,Bùi Tùng Bảo
DT24323,Văn 23783 foods,TK124323,44832268,5734824323,1.5397507766359797,Đặng Thị Cúc
DT24324,Hoàng 23769 foods,TK124324,7076545,7466624324,4.013877377012416,Trương Chí Phú
DT24325,Văn 22638 foods,TK124325,62379141,4193524325,3.4105888730157066,Võ Song Minh
DT24326,Văn 19210 foods,TK124326,62988571,8337024326,2.0018649088278595,Giản Chí Thương
DT24327,Hoàng 22384 foods,TK124327,4932546,5708224327,2.0572800888949505,Đặng Hoàng Mây
DT24328,Văn 23517 foods,TK124328,55123731,4199724328,2.4574067733312885,Lý Tùng Cúc
DT24329,Hoàng 21955 foods,TK124329,81172377,9374424329,4.043505176391079,Hồ Gia Thông
DT24330,Thị 18508 foods,TK124330,12417085,8026424330,3.902635518284549,Đoàn Thị Ngọc Nhi
DT24331,Hoàng 23415 foods,TK124331,42799299,1831124331,4.450467506718775,Đặng Thị Vinh
DT24332,Hoàng 17921 foods,TK124332,22087598,2858824332,1.009452848472629,Đặng Thị Vinh
DT24333,Chí 15820 foods,TK124333,5087502,5838524333,1.3627192154600758,Âu Tùng Chi
DT24334,Tùng 15276 foods,TK124334,20060242,3478824334,1.2209372029358083,Lê Gia Ngọc Nhi
DT24335,Văn 20331 foods,TK124335,10220450,2451324335,4.262179085114079,Lại Thị Đức
DT24336,Thị 18871 foods,TK124336,25529274,2871124336,3.603614533749926,Lý Song Ngần
DT24337,Song 19756 foods,TK124337,74367341,9985624337,1.9988174248700292,Trương Chí Chi
DT24338,Văn 15795 foods,TK124338,52198869,1902524338,3.201367160984152,Đoàn Gia Vũ
DT24339,Song 16798 foods,TK124339,70900182,8855924339,2.341588521520014,Đoàn Thị Tuấn
DT24340,Tùng 15393 foods,TK124340,22668917,7378824340,1.3439647087238824,Võ Chí Mây
DT24341,Song 16080 foods,TK124341,82302684,8316224341,1.4237272337131626,Bùi Thị Chi
DT24342,Gia 14766 foods,TK124342,42207690,8609624342,2.3258398725884817,Phạm Hoàng Phú
DT24343,Văn 15066 foods,TK124343,4949982,8469724343,4.9357699449147105,Phạm Song Tiệp
DT24344,Thị 21117 foods,TK124344,49728703,1416224344,3.6532737956966046,Đoàn Chí Việt
DT24345,Tùng 15635 foods,TK124345,77619113,8058824345,4.609372178298857,Lại Gia Minh
DT24346,Văn 18350 foods,TK124346,81281942,6191624346,4.604203959027156,Âu Chí Mây
DT24347,Hoàng 14808 foods,TK124347,40159906,2605424347,3.6672241500023097,Đoàn Hoàng An
DT24348,Tùng 19630 foods,TK124348,36504469,3578724348,4.885096373719927,Ưng Song Vinh
DT24349,Song 19715 foods,TK124349,48790546,4027524349,1.9707420438731722,Bùi Gia Giang
DT24350,Chí 18285 foods,TK124350,45444094,7971424350,4.598911230464495,Âu Hoàng Nam
DT24351,Gia 19419 foods,TK124351,78455497,1876124351,4.398110118189405,Phạm Hoàng Chung
DT24352,Thị 14705 foods,TK124352,32941564,5665424352,1.0414993114968896,Lê Văn Giang
DT24353,Thị 19607 foods,TK124353,60049879,7214524353,1.8172985617002717,Lý Song Mây
DT24354,Tùng 15956 foods,TK124354,59324910,6852524354,3.2032288110050486,Âu Chí Tuấn
DT24355,Hoàng 20995 foods,TK124355,17566615,3739824355,3.4143917389754628,An Thị Tiến
DT24356,Văn 19752 foods,TK124356,6193608,8517624356,3.555377185949924,Phạm Hoàng Sáng
DT24357,Tùng 23395 foods,TK124357,79525120,7902724357,3.132920516982568,Võ Song Ngọc Nhi
DT24358,Chí 15964 foods,TK124358,72690856,2195124358,1.7829978781356153,Hồ Gia Minh
DT24359,Tùng 19561 foods,TK124359,83670037,6318424359,2.9339931448745573,Lê Văn Nguyệt
DT24360,Tùng 16282 foods,TK124360,27066339,9484024360,2.9865460876436787,Đặng Thị Tú
DT24361,Song 16282 foods,TK124361,90120774,4109724361,1.3558073865925393,Võ Gia Giang
DT24362,Tùng 23653 foods,TK124362,23687500,7142924362,2.778563681556644,Giản Chí Tín
DT24363,Thị 18476 foods,TK124363,30520574,8125524363,1.8644745329893562,Lại Hoàng Nguyệt
DT24364,Chí 17474 foods,TK124364,68620324,5543424364,3.9096791296747253,Vũ Tùng Mây
DT24365,Song 14409 foods,TK124365,89993963,4718924365,3.292412275332994,Hồ Văn Anh
DT24366,Hoàng 18049 foods,TK124366,59476680,2648624366,4.9867467122733045,Trần Gia Thông
DT24367,Hoàng 18227 foods,TK124367,26387734,9434024367,4.34597939289462,Vũ Hoàng Phú
DT24368,Tùng 19208 foods,TK124368,78427342,2722624368,2.249627484869322,Vũ Thị Cầu
DT24369,Văn 20368 foods,TK124369,10233599,3851424369,4.550559068472687,Âu Văn An
DT24370,Song 19919 foods,TK124370,19579904,7413524370,3.1501520627820776,Nguyễn Gia Đan
DT24371,Gia 16722 foods,TK124371,16838356,4176624371,3.2470195373516146,Lý Văn Ngần
DT24372,Hoàng 16801 foods,TK124372,26002454,5118824372,4.235722952553949,Dương Thị Nguyệt
DT24373,Hoàng 20495 foods,TK124373,11852027,3755924373,4.722133145942697,Đặng Tùng Ngọc Nhi
DT24374,Thị 23378 foods,TK124374,78002079,1807624374,3.6220428446522988,Bùi Chí Cầu
DT24375,Song 18354 foods,TK124375,6144693,4892824375,3.893614633074002,Lý Văn Đan
DT24376,Tùng 22366 foods,TK124376,66720697,2539224376,1.2914718616368837,Đoàn Hoàng Tuấn
DT24377,Gia 20692 foods,TK124377,76475357,5899724377,3.1784527296405107,Ưng Hoàng Tú
DT24378,Thị 20386 foods,TK124378,40736840,9439824378,1.3651386360081017,Đoàn Thị Bắc
DT24379,Song 20877 foods,TK124379,92622546,1872524379,1.8240175902614189,Vũ Hoàng Giang
DT24380,Song 15799 foods,TK124380,24970751,7384124380,1.3417247486635189,Vũ Chí Sáng
DT24381,Tùng 23738 foods,TK124381,64270783,9566624381,4.8610523384526205,Võ Hoàng Thiên
DT24382,Gia 21926 foods,TK124382,85200967,8501724382,1.98148601273187,Ưng Song Chi
DT24383,Chí 22787 foods,TK124383,35541488,9127424383,2.9879495696466454,Đặng Song Đan
DT24384,Chí 23541 foods,TK124384,20996976,6636824384,1.6658104368955566,Trần Gia Bắc
DT24385,Song 15956 foods,TK124385,32678626,9643424385,1.1905542514828618,Phạm Văn Chi
DT24386,Song 18968 foods,TK124386,77532092,2391524386,2.616921463715796,Âu Chí Phú
DT24387,Song 21602 foods,TK124387,71430767,6054524387,1.3575094224303594,Âu Song Chi
DT24388,Chí 22318 foods,TK124388,35820022,7372224388,4.490548181182078,Võ Gia Minh
DT24389,Song 20358 foods,TK124389,41681681,1169624389,1.8753759423909422,Ưng Thị Vy
DT24390,Hoàng 23004 foods,TK124390,58749190,6333224390,4.256300690409699,Âu Thị Đăng
DT24391,Gia 19017 foods,TK124391,98917078,7874924391,2.7009528407542533,Đặng Thị Sáng
DT24392,Thị 17859 foods,TK124392,18513120,8584224392,1.0128227208987424,Trương Gia Minh
DT24393,Hoàng 14954 foods,TK124393,46741700,4234824393,3.198684688764824,An Song Tiến
DT24394,Chí 23452 foods,TK124394,51901231,4808024394,2.823505838948452,Lê Văn Anh
DT24395,Hoàng 20302 foods,TK124395,72881466,7026824395,1.830401016455808,Giản Hoàng Mây
DT24396,Thị 18753 foods,TK124396,44073731,4578724396,4.183557007257726,Lê Thị Tân
DT24397,Gia 20858 foods,TK124397,38634414,1257724397,1.3366878968108247,Lại Thị Vinh
DT24398,Văn 20646 foods,TK124398,82725624,9739724398,1.6341913229534564,Trương Hoàng Tiến
DT24399,Chí 20511 foods,TK124399,20642345,3135824399,3.8403264124636456,Đặng Văn Thiên
DT24400,Văn 16277 foods,TK124400,30907221,5027824400,4.149586118260849,Phạm Thị Vinh
DT24401,Gia 22228 foods,TK124401,87065004,1776124401,4.149608038347649,Âu Hoàng Cúc
DT24402,Hoàng 15133 foods,TK124402,69259609,5636124402,3.212150197985337,Nguyễn Gia Tiệp
DT24403,Thị 23402 foods,TK124403,15963471,1518024403,1.86257854868225,Âu Gia Đan
DT24404,Song 16197 foods,TK124404,86967460,9231124404,4.031606868657798,Dương Tùng Chi
DT24405,Song 19162 foods,TK124405,70204734,3941124405,2.487913592308688,Hồ Văn Vinh
DT24406,Hoàng 16706 foods,TK124406,3633195,1391624406,1.625654163801856,Hồ Chí Giang
DT24407,Tùng 14611 foods,TK124407,72460221,3585324407,2.136912598767547,Đoàn Chí Thương
DT24408,Văn 22858 foods,TK124408,78270174,7764524408,3.2501372805861855,Lê Thị An
DT24409,Hoàng 14760 foods,TK124409,89905876,6262924409,4.0472991493571175,Lý Chí Anh
DT24410,Gia 20674 foods,TK124410,26577797,2003324410,4.9426691349681775,Lý Tùng Chi
DT24411,Tùng 15382 foods,TK124411,23719328,3524124411,4.826649554149828,Ưng Văn Tiến
DT24412,Gia 22989 foods,TK124412,37620210,7844624412,2.8667090430936613,Âu Thị Vy
DT24413,Hoàng 17867 foods,TK124413,94861892,6334724413,4.552318145655828,Lý Song Cầu
DT24414,Gia 17007 foods,TK124414,60762674,8727824414,3.851245846091648,Lê Chí Đăng
DT24415,Tùng 16103 foods,TK124415,41892685,8057824415,4.15676804550618,Lại Chí Chi
DT24416,Gia 24021 foods,TK124416,67567677,7286124416,3.5086304576306366,Lý Hoàng Việt
DT24417,Thị 22358 foods,TK124417,17847693,7078824417,4.540127881708611,Nguyễn Chí Vy
DT24418,Tùng 16771 foods,TK124418,90986225,9868724418,2.524239686682242,Trương Song Vy
DT24419,Gia 17743 foods,TK124419,35509260,9937724419,4.698585570310897,Dương Thị Tú
DT24420,Văn 22602 foods,TK124420,16930934,4837224420,4.497106768463743,Âu Thị Bảo
DT24421,Gia 14513 foods,TK124421,93048455,1894424421,1.0310506119789395,Lại Tùng Bảo
DT24422,Chí 14720 foods,TK124422,22350730,3846124422,4.948941519528709,Đoàn Văn Quốc
DT24423,Hoàng 19595 foods,TK124423,91863746,5279824423,1.7043523816221575,Nguyễn Văn Vy
DT24424,Hoàng 19381 foods,TK124424,56834118,8538424424,2.19330211079256,Hồ Hoàng Thương
DT24425,Thị 19133 foods,TK124425,85348107,9343024425,1.3973411483913343,Trần Tùng Tín
DT24426,Hoàng 22255 foods,TK124426,59567389,5685324426,3.907716427423389,Hồ Thị Phú
DT24427,Thị 18623 foods,TK124427,79470671,5196324427,2.46373713519047,Võ Song Thiên
DT24428,Tùng 19106 foods,TK124428,18518855,8043424428,4.589437137891059,Đoàn Gia Sáng
DT24429,Song 22536 foods,TK124429,17558873,2131824429,2.5285834565316843,Nguyễn Tùng Phú
DT24430,Song 17082 foods,TK124430,96083317,6266324430,1.3734264774817566,Dương Gia Quốc
DT24431,Thị 18740 foods,TK124431,86346428,9093724431,4.119788580583274,Phạm Chí Sáng
DT24432,Văn 16187 foods,TK124432,87751969,6516324432,1.9438229793658248,Ưng Văn Chung
DT24433,Văn 18236 foods,TK124433,16913070,4899924433,4.0047940697719735,An Gia Thông
DT24434,Hoàng 16101 foods,TK124434,22841302,9635524434,1.2725621466050017,Lý Thị Việt
DT24435,Tùng 17192 foods,TK124435,12841590,1623824435,1.622377176819806,Đoàn Gia Chung
DT24436,Chí 23984 foods,TK124436,95938347,6695524436,2.01765576059572,Lại Thị Tiến
DT24437,Tùng 20450 foods,TK124437,91513532,3922824437,4.586213099614014,Ưng Văn Đăng
DT24438,Văn 20811 foods,TK124438,11410920,2345024438,1.307839237699028,Lê Thị Thiên
DT24439,Tùng 18640 foods,TK124439,71246516,7923224439,1.9419917091728323,Trương Chí Ngọc Nhi
DT24440,Thị 16538 foods,TK124440,10910135,8926624440,3.25392790736456,An Song Vũ
DT24441,Chí 24005 foods,TK124441,14229432,1435024441,4.138343205583441,Nguyễn Song Chung
DT24442,Văn 16862 foods,TK124442,51267103,2984024442,3.1390998626056614,Bùi Thị Ngần
DT24443,Thị 17371 foods,TK124443,45893074,5022024443,2.135969874252576,Ưng Hoàng Bảo
DT24444,Gia 18471 foods,TK124444,72851808,5162224444,4.3237335886073485,Lại Hoàng Cúc
DT24445,Song 18564 foods,TK124445,30086162,2879724445,1.8572924948588425,Đặng Tùng Duy
DT24446,Song 14833 foods,TK124446,9208394,7623824446,2.362500767844787,Bùi Tùng Vinh
DT24447,Tùng 15919 foods,TK124447,34026409,8472924447,2.0491374410617493,Giản Văn Cúc
DT24448,Văn 20385 foods,TK124448,53636189,8865324448,3.7279951123247543,Giản Tùng Tiệp
DT24449,Văn 19599 foods,TK124449,63027884,2321224449,4.275032556378548,Hồ Gia Hân
DT24450,Hoàng 19853 foods,TK124450,15663903,6308424450,2.3233977011888958,Trương Chí Tín
DT24451,Tùng 14830 foods,TK124451,14101699,5694124451,1.3427577995801396,Ưng Văn Ngần
DT24452,Chí 20201 foods,TK124452,49058833,4897124452,4.104564989042954,Trương Tùng Hân
DT24453,Thị 23156 foods,TK124453,52856385,7384924453,1.3820783314255953,Dương Thị Nguyệt
DT24454,Tùng 18481 foods,TK124454,97297859,4143924454,3.7867314228601168,An Thị Giang
DT24455,Thị 23425 foods,TK124455,32922302,5368824455,2.0594443176463417,Đặng Song Thương
DT24456,Hoàng 20428 foods,TK124456,11531273,4506224456,3.137682038974488,Lại Thị Đăng
DT24457,Song 19969 foods,TK124457,4710781,3738724457,4.793658463228299,Trương Song Đức
DT24458,Hoàng 14893 foods,TK124458,47462275,5875024458,2.67579602672216,Nguyễn Chí Đan
DT24459,Tùng 16082 foods,TK124459,54803276,5075124459,4.064341712899435,Lại Thị Thông
DT24460,Chí 15630 foods,TK124460,5439650,4522424460,2.2840633094640257,Vũ Thị Thông
DT24461,Gia 16169 foods,TK124461,3810020,4538124461,3.6894768518808565,Giản Song Tiến
DT24462,Văn 19473 foods,TK124462,68244312,5539124462,3.400566108479273,Đặng Văn Tiệp
DT24463,Văn 18963 foods,TK124463,51361147,8679424463,4.56688076845608,Trương Thị Thiên
DT24464,Gia 23886 foods,TK124464,93439485,5714324464,4.087825869498155,Lê Song Bảo
DT24465,Thị 22102 foods,TK124465,55035402,3232224465,1.0973901138270357,Lê Gia Hân
DT24466,Song 22865 foods,TK124466,81856880,3824224466,3.42693931975059,Phạm Văn Hân
DT24467,Gia 21740 foods,TK124467,75955799,2949324467,1.7460416116265454,Giản Tùng Nguyệt
DT24468,Gia 15852 foods,TK124468,4378024,4168324468,2.0517167196679664,An Văn Anh
DT24469,Văn 18160 foods,TK124469,75621090,8954924469,3.3871620153163025,Âu Văn Ngần
DT24470,Gia 21996 foods,TK124470,6073736,1912124470,2.237064570919694,Nguyễn Thị Ngọc Nhi
DT24471,Hoàng 22589 foods,TK124471,46196679,6291224471,3.180832683308031,Hồ Song Việt
DT24472,Song 18187 foods,TK124472,82629301,3581524472,4.580420074102616,Lại Song Duy
DT24473,Gia 22664 foods,TK124473,79938086,7909424473,2.3147580039202613,Âu Hoàng Chi
DT24474,Gia 20092 foods,TK124474,25562138,9355924474,4.6831307586964535,Giản Thị Sáng
DT24475,Chí 19418 foods,TK124475,69578276,5606924475,4.138000317692814,Ưng Chí Minh
DT24476,Chí 16743 foods,TK124476,75841186,6149624476,1.5126192844707034,Ưng Song Sáng
DT24477,Hoàng 18286 foods,TK124477,16447917,2392524477,2.16333014555971,Đoàn Song Mây
DT24478,Chí 20101 foods,TK124478,44104839,7454824478,4.2763841475832685,Đoàn Hoàng Thông
DT24479,Hoàng 23003 foods,TK124479,55709003,5067224479,3.5036407813794823,Âu Tùng Giang
DT24480,Gia 17343 foods,TK124480,37720931,5494624480,3.224339011936042,Dương Song Thông
DT24481,Hoàng 17929 foods,TK124481,36220644,1593124481,1.4783955589159739,Lại Hoàng Mây
DT24482,Chí 18857 foods,TK124482,30786918,5765724482,1.8019745845895017,Giản Thị An
DT24483,Gia 21659 foods,TK124483,10491623,2812924483,1.772949699571813,Lại Gia Ngần
DT24484,Song 17012 foods,TK124484,46120260,9817624484,4.7527646082164985,Ưng Chí Phú
DT24485,Song 22113 foods,TK124485,32844861,9933824485,4.955940860402324,Nguyễn Chí Đức
DT24486,Văn 15431 foods,TK124486,75940840,7026524486,4.636630752938539,Trần Hoàng Cúc
DT24487,Hoàng 22805 foods,TK124487,50252666,2836524487,1.6556955490539687,Ưng Văn Duy
DT24488,Gia 18330 foods,TK124488,61683277,6927124488,3.317880904865868,An Chí Đăng
DT24489,Chí 22352 foods,TK124489,80076353,2715124489,3.902757832748154,Phạm Văn Thiên
DT24490,Văn 19664 foods,TK124490,86135620,6455724490,2.099385178104623,Âu Thị Thiên
DT24491,Văn 23432 foods,TK124491,13870164,4807724491,4.928347141826456,Nguyễn Thị Tiệp
DT24492,Gia 23792 foods,TK124492,81907624,6172224492,1.0907231579742986,Âu Song Vũ
DT24493,Chí 20593 foods,TK124493,28477995,4092124493,3.4613030580193027,Trương Thị Duy
DT24494,Song 15044 foods,TK124494,84863354,8023824494,1.0748289624190637,Ưng Hoàng Vinh
DT24495,Gia 20666 foods,TK124495,65603489,9533824495,1.7606666913868043,Dương Tùng Tiệp
DT24496,Tùng 16461 foods,TK124496,37440667,3966324496,3.0590665968103514,An Thị Vinh
DT24497,Thị 17868 foods,TK124497,46832956,4284724497,1.1863772104012287,Ưng Chí Tú
DT24498,Chí 19526 foods,TK124498,82418775,5003824498,2.0782617131072643,Bùi Song Thông
DT24499,Gia 19549 foods,TK124499,71635069,8972724499,2.7858969190749048,Trương Thị Giang
DT24500,Văn 21910 foods,TK124500,40394889,6702124500,1.6268699055025713,Đặng Gia Bảo
DT24501,Gia 22562 foods,TK124501,92793420,8554724501,1.8294928176431475,Giản Gia Thông
DT24502,Thị 18200 foods,TK124502,17888170,9897724502,3.7669028645374336,Trương Thị Đăng
DT24503,Thị 17156 foods,TK124503,71747220,6709924503,4.305234582478129,Hồ Gia Đan
DT24504,Thị 16904 foods,TK124504,4347444,1925624504,3.1831122198158384,Nguyễn Văn Ngần
DT24505,Gia 19601 foods,TK124505,87239103,1812324505,3.8879385770793395,Âu Thị Vinh
DT24506,Hoàng 21052 foods,TK124506,48967141,9874924506,1.8350902424256224,Lý Thị Chi
DT24507,Song 22068 foods,TK124507,41020495,4222124507,3.349804972859583,Phạm Văn An
DT24508,Tùng 21542 foods,TK124508,24234248,7018924508,1.5528886323204145,Ưng Tùng Đức
DT24509,Tùng 20668 foods,TK124509,26291896,9106424509,1.1458622996701489,An Thị Chi
DT24510,Gia 21903 foods,TK124510,34621364,9802424510,3.960685447586067,Nguyễn Tùng Duy
DT24511,Gia 20116 foods,TK124511,81998436,8888424511,3.4606717343452216,Phạm Chí Vy
DT24512,Thị 18037 foods,TK124512,71107750,1158924512,2.2471187882699817,Hồ Chí Tú
DT24513,Tùng 17415 foods,TK124513,81565496,5279824513,4.997707546289341,Võ Tùng Thiên
DT24514,Hoàng 24074 foods,TK124514,74875289,8566724514,1.2875235309572628,Võ Song Vinh
DT24515,Hoàng 15819 foods,TK124515,61314518,9619424515,3.1124617043980285,Bùi Tùng Mây
DT24516,Tùng 21074 foods,TK124516,23420450,6133724516,3.584448346799474,Bùi Thị Thương
DT24517,Văn 24059 foods,TK124517,25972699,5017024517,1.0334965712032806,Nguyễn Tùng Anh
DT24518,Gia 19456 foods,TK124518,98722552,5473624518,1.9091125048260178,Võ Hoàng Nguyệt
DT24519,Gia 18865 foods,TK124519,9076859,7604024519,4.144201790804722,Lại Tùng Giang
DT24520,Thị 19414 foods,TK124520,37019274,4191824520,3.151178959280555,Lê Thị Phú
DT24521,Hoàng 17527 foods,TK124521,11398950,6518324521,1.291806015739871,An Chí Ngọc Nhi
DT24522,Hoàng 20132 foods,TK124522,11714063,5536424522,1.633797315124092,Âu Hoàng Quốc
DT24523,Thị 19522 foods,TK124523,32385888,6452724523,4.5058027379766115,Nguyễn Tùng Tân
DT24524,Văn 21050 foods,TK124524,10431692,5134724524,2.088098903370735,Trương Gia Tiệp
DT24525,Hoàng 19760 foods,TK124525,47249903,6258924525,1.0249671210951363,Võ Hoàng Tân
DT24526,Văn 18462 foods,TK124526,18617710,7276924526,3.3990499140943573,Bùi Văn Tín
DT24527,Thị 21404 foods,TK124527,52312228,1373724527,4.652258389391054,Đoàn Tùng Thương
DT24528,Văn 16398 foods,TK124528,39337107,9374524528,2.9449368406800716,Trương Chí Vinh
DT24529,Văn 21537 foods,TK124529,79891555,8503524529,1.1999306782491397,Lê Gia Tiến
DT24530,Gia 17510 foods,TK124530,95941112,4585724530,4.109234716280179,Trương Tùng Tuấn
DT24531,Tùng 22313 foods,TK124531,66985744,6006324531,1.298916783606681,Đoàn Hoàng Bắc
DT24532,Chí 23454 foods,TK124532,48146231,2866824532,4.763310160162356,Hồ Thị Minh
DT24533,Tùng 18749 foods,TK124533,70305184,5666824533,2.537271125065224,An Gia Tiệp
DT24534,Chí 21858 foods,TK124534,78033100,7272724534,2.8099763367863013,Lê Thị Vũ
DT24535,Chí 22055 foods,TK124535,47861444,6184324535,4.234996117327077,Trương Gia Chung
DT24536,Tùng 23177 foods,TK124536,78486198,2937224536,2.760903649102977,An Tùng Tân
DT24537,Tùng 15199 foods,TK124537,8141426,6661324537,1.8419489728463438,Đặng Thị Đăng
DT24538,Song 24135 foods,TK124538,51966886,6385024538,3.6124230576006893,Phạm Gia Anh
DT24539,Tùng 22302 foods,TK124539,49082710,8471124539,2.696129672839544,Giản Thị Tín
DT24540,Thị 19553 foods,TK124540,88795094,9806824540,2.9819582459081064,Vũ Văn Vinh
DT24541,Tùng 23659 foods,TK124541,78748230,3807424541,3.5279493780167503,An Tùng Thông
DT24542,Chí 15507 foods,TK124542,3395537,1335224542,3.0905963937426106,Hồ Tùng Vũ
DT24543,Văn 18051 foods,TK124543,47195702,3004224543,3.2788476562548006,Lại Chí Việt
DT24544,Gia 21873 foods,TK124544,81795340,9187624544,4.84680951427029,Trần Văn Vy
DT24545,Song 22043 foods,TK124545,32392080,5516524545,4.7547362791359005,Đặng Tùng Bảo
DT24546,Chí 21996 foods,TK124546,54155000,3164724546,3.5638463138308545,Đoàn Hoàng Bảo
DT24547,Thị 16262 foods,TK124547,37374576,6557024547,4.1553532520551855,Đặng Chí Mây
DT24548,Văn 23435 foods,TK124548,42705764,8912524548,1.2195337737934957,Trần Hoàng Phú
DT24549,Thị 22457 foods,TK124549,33353924,9238224549,3.706523222801382,Hồ Chí Đăng
DT24550,Văn 23416 foods,TK124550,94160313,6626524550,2.212537221466957,Hồ Chí Vũ
DT24551,Chí 17092 foods,TK124551,75588870,7391224551,4.202090880948132,Nguyễn Thị Tín
DT24552,Chí 18319 foods,TK124552,14653155,8849824552,4.748817053477888,Nguyễn Thị Mây
DT24553,Hoàng 15018 foods,TK124553,75736045,9552924553,2.4043663284004415,Lý Song Vy
DT24554,Văn 18301 foods,TK124554,20025569,3063924554,1.748062822291561,An Thị Đan
DT24555,Song 19930 foods,TK124555,66641443,3212624555,1.430080635682518,Đoàn Tùng Chung
DT24556,Văn 21515 foods,TK124556,95046514,5437824556,4.158195320577529,Ưng Văn Giang
DT24557,Thị 14600 foods,TK124557,55590414,4136924557,2.436414490198987,Đặng Gia Bắc
DT24558,Gia 17041 foods,TK124558,76923882,6614624558,2.7427820384479795,Dương Gia Bảo
DT24559,Hoàng 24132 foods,TK124559,6883018,4308124559,2.777938974936598,Hồ Hoàng Anh
DT24560,Tùng 18409 foods,TK124560,51007609,2506324560,3.80388681696761,Hồ Tùng Vinh
DT24561,Hoàng 14797 foods,TK124561,4178017,2753924561,3.4885244244455498,Trương Thị Tân
DT24562,Gia 15335 foods,TK124562,11434692,1239224562,4.506294325688655,Giản Song Tiệp
DT24563,Hoàng 17794 foods,TK124563,63403173,7829824563,4.9347463699382,Trương Gia Giang
DT24564,Tùng 17264 foods,TK124564,58287854,9764124564,2.458378158186736,Trần Văn Đức
DT24565,Văn 22916 foods,TK124565,12326309,2046624565,2.384528634448499,Đoàn Thị Ngọc Nhi
DT24566,Hoàng 19601 foods,TK124566,13170557,7614324566,4.391915344249288,Vũ Tùng Anh
DT24567,Tùng 21549 foods,TK124567,33854947,4777924567,4.127886609844722,An Văn Tuấn
DT24568,Thị 14750 foods,TK124568,67410831,9519924568,2.300902119997955,Lê Chí Thông
DT24569,Tùng 17745 foods,TK124569,82672574,3643424569,1.4595465965907266,An Hoàng Tiệp
DT24570,Hoàng 22591 foods,TK124570,87028499,3736024570,4.42008049547814,Ưng Gia Tiến
DT24571,Văn 19548 foods,TK124571,82963507,5447524571,3.3383983022739168,Đặng Hoàng Duy
DT24572,Văn 17412 foods,TK124572,99666348,7873224572,3.70958319947627,Vũ Hoàng Tuấn
DT24573,Chí 22776 foods,TK124573,83869280,2535324573,3.676982458911489,Ưng Thị Vinh
DT24574,Song 21208 foods,TK124574,96468713,8941324574,3.898025643475478,Hồ Hoàng Nam
DT24575,Gia 17286 foods,TK124575,17403303,4445424575,2.7193358910873924,Đoàn Tùng Đăng
DT24576,Song 17324 foods,TK124576,95897579,6903824576,2.0639156143922412,Lại Gia Nam
DT24577,Gia 17082 foods,TK124577,95523487,2025024577,3.14594823035272,Đoàn Chí Đức
DT24578,Hoàng 14839 foods,TK124578,28174932,1267324578,1.506322992510555,Ưng Tùng Phú
DT24579,Văn 22240 foods,TK124579,27682289,7684224579,3.0042319085250684,Bùi Văn Thông
DT24580,Văn 21711 foods,TK124580,58852245,7277824580,4.310165516778938,Nguyễn Song Hân
DT24581,Gia 17638 foods,TK124581,47111530,4603124581,4.440574608700372,Nguyễn Gia Hân
DT24582,Gia 16959 foods,TK124582,9096504,1333824582,2.4885877501476297,Trương Thị khanh
DT24583,Song 21765 foods,TK124583,74633420,5916624583,4.578851688887767,Đặng Văn Giang
DT24584,Thị 16266 foods,TK124584,38600754,6141824584,2.5903169429122452,Trần Gia Nam
DT24585,Thị 22413 foods,TK124585,41650751,8797024585,2.060243167760404,Nguyễn Song Tín
DT24586,Song 16344 foods,TK124586,8591728,8039924586,1.6654698024734635,Lê Tùng khanh
DT24587,Hoàng 18571 foods,TK124587,1328707,1355224587,1.879474008006746,Lý Thị Ngần
DT24588,Thị 20409 foods,TK124588,44225770,3047024588,3.886765375713799,Lê Song Hân
